epoch,lr-Adam,step,train/loss_epoch,train/loss_step,val/accuracy,val/f1,val/loss,val/precision,val/recall
,1.2425584856253532e-05,303899,,,,,,,
0,,303899,,0.01851925440132618,,,,,
,1.2425864847268931e-05,303999,,,,,,,
0,,303999,,0.014428883790969849,,,,,
,1.2426144930220283e-05,304099,,,,,,,
0,,304099,,0.0051462650299072266,,,,,
,1.2426425105107426e-05,304199,,,,,,,
0,,304199,,0.010975657030940056,,,,,
,1.2426705371930142e-05,304299,,,,,,,
0,,304299,,0.0034381295554339886,,,,,
,1.242698573068827e-05,304399,,,,,,,
0,,304399,,0.005572586320340633,,,,,
,1.2427266181381646e-05,304499,,,,,,,
0,,304499,,0.03488810360431671,,,,,
,1.2427546724010107e-05,304599,,,,,,,
0,,304599,,0.0066025895066559315,,,,,
,1.242782735857333e-05,304699,,,,,,,
0,,304699,,0.006329260766506195,,,,,
,1.2428108085071313e-05,304799,,,,,,,
0,,304799,,0.007139327935874462,,,,,
,1.242838890350384e-05,304899,,,,,,,
0,,304899,,0.041396718472242355,,,,,
,1.2428669813870693e-05,304999,,,,,,,
0,,304999,,0.019391465932130814,,,,,
,1.2428950816171657e-05,305099,,,,,,,
0,,305099,,0.023232923820614815,,,,,
,1.2429231910406676e-05,305199,,,,,,,
0,,305199,,0.04778933525085449,,,,,
,1.2429513096575426e-05,305299,,,,,,,
0,,305299,,0.02980959042906761,,,,,
,1.2429794374677798e-05,305399,,,,,,,
0,,305399,,0.05294383317232132,,,,,
,1.2430075744713576e-05,305499,,,,,,,
0,,305499,,0.005609952844679356,,,,,
,1.2430357206682705e-05,305599,,,,,,,
0,,305599,,0.020659200847148895,,,,,
,1.243063876058486e-05,305699,,,,,,,
0,,305699,,0.005736107937991619,,,,,
,1.2430920406419877e-05,305799,,,,,,,
0,,305799,,0.013270777650177479,,,,,
,1.243120214418765e-05,305899,,,,,,,
0,,305899,,0.021198760718107224,,,,,
,1.2431483973887906e-05,305999,,,,,,,
0,,305999,,0.047937098890542984,,,,,
,1.2431765895520538e-05,306099,,,,,,,
0,,306099,,0.018262499943375587,,,,,
,1.2432047909085382e-05,306199,,,,,,,
0,,306199,,0.05071365833282471,,,,,
,1.2432330014582168e-05,306299,,,,,,,
0,,306299,,0.019199585542082787,,,,,
,1.2432612212010788e-05,306399,,,,,,,
0,,306399,,0.01276644878089428,,,,,
,1.2432894501371078e-05,306499,,,,,,,
0,,306499,,0.014868507161736488,,,,,
,1.2433176882662767e-05,306599,,,,,,,
0,,306599,,0.0168381966650486,,,,,
,1.2433459355885694e-05,306699,,,,,,,
0,,306699,,0.029657132923603058,,,,,
,1.2433741921039749e-05,306799,,,,,,,
0,,306799,,0.016038279980421066,,,,,
,1.2434024578124715e-05,306899,,,,,,,
0,,306899,,0.004808241035789251,,,,,
,1.2434307327140431e-05,306999,,,,,,,
0,,306999,,0.04543164744973183,,,,,
,1.2434590168086625e-05,307099,,,,,,,
0,,307099,,0.020835164934396744,,,,,
,1.2434873100963242e-05,307199,,,,,,,
0,,307199,,0.007731118239462376,,,,,
,1.2435156125770066e-05,307299,,,,,,,
0,,307299,,0.025533534586429596,,,,,
,1.2435439242506827e-05,307399,,,,,,,
0,,307399,,0.010145144537091255,,,,,
,1.2435722451173469e-05,307499,,,,,,,
0,,307499,,0.02257208526134491,,,,,
,1.2436005751769667e-05,307599,,,,,,,
0,,307599,,0.004106922075152397,,,,,
,1.2436289144295367e-05,307699,,,,,,,
0,,307699,,0.06761371344327927,,,,,
,1.2436572628750353e-05,307799,,,,,,,
0,,307799,,0.017780855298042297,,,,,
,1.2436856205134462e-05,307899,,,,,,,
0,,307899,,0.04045190289616585,,,,,
,1.2437139873447422e-05,307999,,,,,,,
0,,307999,,0.013041035272181034,,,,,
,1.2437423633689126e-05,308099,,,,,,,
0,,308099,,0.028561709448695183,,,,,
,1.243770748585941e-05,308199,,,,,,,
0,,308199,,0.028302764520049095,,,,,
,1.2437991429958058e-05,308299,,,,,,,
0,,308299,,0.00666216854006052,,,,,
,1.2438275465984907e-05,308399,,,,,,,
0,,308399,,0.06781240552663803,,,,,
,1.2438559593939687e-05,308499,,,,,,,
0,,308499,,0.008460047654807568,,,,,
,1.2438843813822342e-05,308599,,,,,,,
0,,308599,,0.033453986048698425,,,,,
,1.2439128125632656e-05,308699,,,,,,,
0,,308699,,0.007319732569158077,,,,,
,1.2439412529370358e-05,308799,,,,,,,
0,,308799,,0.00350894033908844,,,,,
,1.2439697025035394e-05,308899,,,,,,,
0,,308899,,0.08637742698192596,,,,,
,1.2439981612627547e-05,308999,,,,,,,
0,,308999,,0.008547639474272728,,,,,
,1.2440266292146546e-05,309099,,,,,,,
0,,309099,,0.005029954016208649,,,,,
,1.2440551063592337e-05,309199,,,,,,,
0,,309199,,0.05399496480822563,,,,,
,1.2440835926964648e-05,309299,,,,,,,
0,,309299,,0.009952344931662083,,,,,
,1.2441120882263317e-05,309399,,,,,,,
0,,309399,,0.0083932401612401,,,,,
,1.2441405929488182e-05,309499,,,,,,,
0,,309499,,0.013494323939085007,,,,,
,1.2441691068639025e-05,309599,,,,,,,
0,,309599,,0.030937492847442627,,,,,
,1.2441976299715685e-05,309699,,,,,,,
0,,309699,,0.05752302706241608,,,,,
,1.2442261622717997e-05,309799,,,,,,,
0,,309799,,0.07331042736768723,,,,,
,1.24425470376458e-05,309899,,,,,,,
0,,309899,,0.006208436563611031,,,,,
,1.2442832544498823e-05,309999,,,,,,,
0,,309999,,0.0078427754342556,,,,,
,1.2443118143276902e-05,310099,,,,,,,
0,,310099,,0.015792332589626312,,,,,
,1.244340383397993e-05,310199,,,,,,,
0,,310199,,0.007842853665351868,,,,,
,1.2443689616607636e-05,310299,,,,,,,
0,,310299,,0.004428512882441282,,,,,
,1.2443975491159965e-05,310399,,,,,,,
0,,310399,,0.020241737365722656,,,,,
,1.2444261457636593e-05,310499,,,,,,,
0,,310499,,0.017447229474782944,,,,,
,1.244454751603741e-05,310599,,,,,,,
0,,310599,,0.022560875862836838,,,,,
,1.2444833666362144e-05,310699,,,,,,,
0,,310699,,0.005548066459596157,,,,,
,1.2445119908610744e-05,310799,,,,,,,
0,,310799,,0.025146082043647766,,,,,
,1.2445406242782991e-05,310899,,,,,,,
0,,310899,,0.04901231825351715,,,,,
,1.2445692668878669e-05,310999,,,,,,,
0,,310999,,0.020222380757331848,,,,,
,1.244597918689756e-05,311099,,,,,,,
0,,311099,,0.007600946351885796,,,,,
,1.2446265796839558e-05,311199,,,,,,,
0,,311199,,0.016170868650078773,,,,,
,1.2446552498704443e-05,311299,,,,,,,
0,,311299,,0.007403138093650341,,,,,
,1.2446839292492e-05,311399,,,,,,,
0,,311399,,0.013126175850629807,,,,,
,1.2447126178202121e-05,311499,,,,,,,
0,,311499,,0.013514628633856773,,,,,
,1.2447413155834534e-05,311599,,,,,,,
0,,311599,,0.020416801795363426,,,,,
,1.2447700225389131e-05,311699,,,,,,,
0,,311699,,0.04526980221271515,,,,,
,1.2447987386865695e-05,311799,,,,,,,
0,,311799,,0.039774082601070404,,,,,
,1.2448274640264009e-05,311899,,,,,,,
0,,311899,,0.047482121735811234,,,,,
,1.2448561985583964e-05,311999,,,,,,,
0,,311999,,0.018172482028603554,,,,,
,1.244884942282529e-05,312099,,,,,,,
0,,312099,,0.03234695643186569,,,,,
,1.2449136951987933e-05,312199,,,,,,,
0,,312199,,0.04523784667253494,,,,,
,1.2449424573071567e-05,312299,,,,,,,
0,,312299,,0.0051937103271484375,,,,,
,1.2449712286076084e-05,312399,,,,,,,
0,,312399,,0.01070542261004448,,,,,
,1.2450000091001267e-05,312499,,,,,,,
0,,312499,,0.014941062778234482,,,,,
,1.2450287987846953e-05,312599,,,,,,,
0,,312599,,0.0380830317735672,,,,,
,1.245057597661298e-05,312699,,,,,,,
0,,312699,,0.02398240566253662,,,,,
,1.2450864057299076e-05,312799,,,,,,,
0,,312799,,0.041311271488666534,,,,,
,1.2451152229905134e-05,312899,,,,,,,
0,,312899,,0.014201593585312366,,,,,
,1.245144049443099e-05,312999,,,,,,,
0,,312999,,0.005425646901130676,,,,,
,1.2451728850876374e-05,313099,,,,,,,
0,,313099,,0.047446221113204956,,,,,
,1.2452017299241177e-05,313199,,,,,,,
0,,313199,,0.03486522659659386,,,,,
,1.2452305839525182e-05,313299,,,,,,,
0,,313299,,0.050744377076625824,,,,,
,1.2452594471728227e-05,313399,,,,,,,
0,,313399,,0.0034623416140675545,,,,,
,1.245288319585004e-05,313499,,,,,,,
0,,313499,,0.0035482256207615137,,,,,
,1.2453172011890514e-05,313599,,,,,,,
0,,313599,,0.007159907836467028,,,,,
,1.245346091984954e-05,313699,,,,,,,
0,,313699,,0.021374737843871117,,,,,
,1.2453749919726738e-05,313799,,,,,,,
0,,313799,,0.00274990638718009,,,,,
,1.2454039011522108e-05,313899,,,,,,,
0,,313899,,0.04034185782074928,,,,,
,1.2454328195235379e-05,313999,,,,,,,
0,,313999,,0.02629838138818741,,,,,
,1.2454617470866334e-05,314099,,,,,,,
0,,314099,,0.04822836443781853,,,,,
,1.2454906838414866e-05,314199,,,,,,,
0,,314199,,0.03386810049414635,,,,,
,1.2455196297880757e-05,314299,,,,,,,
0,,314299,,0.0010913246078416705,,,,,
,1.245548584926379e-05,314399,,,,,,,
0,,314399,,0.04624468460679054,,,,,
,1.2455775492563803e-05,314499,,,,,,,
0,,314499,,0.06149894744157791,,,,,
,1.2456065227780633e-05,314599,,,,,,,
0,,314599,,0.010779725387692451,,,,,
,1.2456355054914117e-05,314699,,,,,,,
0,,314699,,0.0036609789822250605,,,,,
,1.2456644973963984e-05,314799,,,,,,,
0,,314799,,0.012671118602156639,,,,,
,1.2456934984930073e-05,314899,,,,,,,
0,,314899,,0.017992930486798286,,,,,
,1.2457225087812273e-05,314999,,,,,,,
0,,314999,,0.014758061617612839,,,,,
,1.2457515282610315e-05,315099,,,,,,,
0,,315099,,0.023643719032406807,,,,,
,1.2457805569323981e-05,315199,,,,,,,
0,,315199,,0.008305882103741169,,,,,
,1.2458095947953272e-05,315299,,,,,,,
0,,315299,,0.02505331113934517,,,,,
,1.2458386418497753e-05,315399,,,,,,,
0,,315399,,0.01131872646510601,,,,,
,1.2458676980957426e-05,315499,,,,,,,
0,,315499,,0.022263292223215103,,,,,
,1.2458967635332018e-05,315599,,,,,,,
0,,315599,,0.009015340358018875,,,,,
,1.2459258381621366e-05,315699,,,,,,,
0,,315699,,0.05442917346954346,,,,,
,1.245954921982531e-05,315799,,,,,,,
0,,315799,,0.00615362823009491,,,,,
,1.245984014994363e-05,315899,,,,,,,
0,,315899,,0.008179335854947567,,,,,
,1.2460131171976112e-05,315999,,,,,,,
0,,315999,,0.002565408358350396,,,,,
,1.2460422285922592e-05,316099,,,,,,,
0,,316099,,0.01029724720865488,,,,,
,1.2460713491782962e-05,316199,,,,,,,
0,,316199,,0.020754123106598854,,,,,
,1.246100478955695e-05,316299,,,,,,,
0,,316299,,0.013274511322379112,,,,,
,1.246129617924434e-05,316399,,,,,,,
0,,316399,,0.004854992032051086,,,,,
,1.2461587660845023e-05,316499,,,,,,,
0,,316499,,0.0018396005034446716,,,,,
,1.2461879234358837e-05,316599,,,,,,,
0,,316599,,0.026781905442476273,,,,,
,1.2462170899785456e-05,316699,,,,,,,
0,,316699,,0.03756975010037422,,,,,
,1.2462462657124773e-05,316799,,,,,,,
0,,316799,,0.011247515678405762,,,,,
,1.2462754506376678e-05,316899,,,,,,,
0,,316899,,0.002436563139781356,,,,,
,1.2463046447540847e-05,316999,,,,,,,
0,,316999,,0.034333691000938416,,,,,
,1.2463338480617225e-05,317099,,,,,,,
0,,317099,,0.09339532256126404,,,,,
,1.2463630605605487e-05,317199,,,,,,,
0,,317199,,0.03348805755376816,,,,,
,1.2463922822505578e-05,317299,,,,,,,
0,,317299,,0.004061345010995865,,,,,
,1.2464215131317228e-05,317399,,,,,,,
0,,317399,,0.001584542216733098,,,,,
,1.2464507532040274e-05,317499,,,,,,,
0,,317499,,0.03779217600822449,,,,,
,1.2464800024674554e-05,317599,,,,,,,
0,,317599,,0.022969234734773636,,,,,
,1.2465092609219796e-05,317699,,,,,,,
0,,317699,,0.02343352884054184,,,,,
,1.2465385285675892e-05,317799,,,,,,,
0,,317799,,0.03677258640527725,,,,,
,1.2465678054042679e-05,317899,,,,,,,
0,,317899,,0.009760865941643715,,,,,
,1.2465970914319886e-05,317999,,,,,,,
0,,317999,,0.017653226852416992,,,,,
,1.2466263866507297e-05,318099,,,,,,,
0,,318099,,0.06331802159547806,,,,,
,1.2466556910604911e-05,318199,,,,,,,
0,,318199,,0.0303269661962986,,,,,
,1.246685004661235e-05,318299,,,,,,,
0,,318299,,0.06044590473175049,,,,,
,1.2467143274529503e-05,318399,,,,,,,
0,,318399,,0.0020656464621424675,,,,,
,1.2467436594356155e-05,318499,,,,,,,
0,,318499,,0.015999075025320053,,,,,
,1.2467730006092198e-05,318599,,,,,,,
0,,318599,,0.013093918561935425,,,,,
,1.246802350973736e-05,318699,,,,,,,
0,,318699,,0.012939125299453735,,,,,
,1.2468317105291424e-05,318799,,,,,,,
0,,318799,,0.03730408102273941,,,,,
,1.2468610792754336e-05,318899,,,,,,,
0,,318899,,0.03613165766000748,,,,,
,1.2468904572125771e-05,318999,,,,,,,
0,,318999,,0.04223276302218437,,,,,
,1.246919844340562e-05,319099,,,,,,,
0,,319099,,0.012227593921124935,,,,,
,1.2469492406593668e-05,319199,,,,,,,
0,,319199,,0.01147460751235485,,,,,
,1.246978646168975e-05,319299,,,,,,,
0,,319299,,0.044119611382484436,,,,,
,1.247008060869365e-05,319399,,,,,,,
0,,319399,,0.03232046589255333,,,,,
,1.2470374847605153e-05,319499,,,,,,,
0,,319499,,0.01570076495409012,,,,,
,1.2470669178424147e-05,319599,,,,,,,
0,,319599,,0.05779549106955528,,,,,
,1.2470963601150364e-05,319699,,,,,,,
0,,319699,,0.05963410437107086,,,,,
,1.2471258115783694e-05,319799,,,,,,,
0,,319799,,0.02173495478928089,,,,,
,1.247155272232392e-05,319899,,,,,,,
0,,319899,,0.011090383864939213,,,,,
,1.2471847420770772e-05,319999,,,,,,,
0,,319999,,0.03248342499136925,,,,,
,1.2472142211124196e-05,320099,,,,,,,
0,,320099,,0.10646934062242508,,,,,
,1.247243709338392e-05,320199,,,,,,,
0,,320199,,0.02085968665778637,,,,,
,1.247273206754978e-05,320299,,,,,,,
0,,320299,,0.039400115609169006,,,,,
,1.2473027133621617e-05,320399,,,,,,,
0,,320399,,0.004567536525428295,,,,,
,1.2473322291599157e-05,320499,,,,,,,
0,,320499,,0.016016846522688866,,,,,
,1.2473617541482239e-05,320599,,,,,,,
0,,320599,,0.008664349094033241,,,,,
,1.24739128832707e-05,320699,,,,,,,
0,,320699,,0.02499781921505928,,,,,
,1.2474208316964376e-05,320799,,,,,,,
0,,320799,,0.006295585539191961,,,,,
,1.2474503842562997e-05,320899,,,,,,,
0,,320899,,0.0064504388719797134,,,,,
,1.247479946006651e-05,320999,,,,,,,
0,,320999,,0.008879165165126324,,,,,
,1.2475095169474533e-05,321099,,,,,,,
0,,321099,,0.03601723909378052,,,,,
,1.2475390970787068e-05,321199,,,,,,,
0,,321199,,0.025261253118515015,,,,,
,1.2475686864003843e-05,321299,,,,,,,
0,,321299,,0.010847767814993858,,,,,
,1.2475982849124642e-05,321399,,,,,,,
0,,321399,,0.047843508422374725,,,,,
,1.2476278926149302e-05,321499,,,,,,,
0,,321499,,0.03232989087700844,,,,,
,1.2476575095077605e-05,321599,,,,,,,
0,,321599,,0.010160060599446297,,,,,
,1.247687135590939e-05,321699,,,,,,,
0,,321699,,0.023175043985247612,,,,,
,1.2477167708644494e-05,321799,,,,,,,
0,,321799,,0.0017610464710742235,,,,,
,1.24774641532827e-05,321899,,,,,,,
0,,321899,,0.015531518496572971,,,,,
,1.2477760689823844e-05,321999,,,,,,,
0,,321999,,0.008922497741878033,,,,,
,1.2478057318267603e-05,322099,,,,,,,
0,,322099,,0.02122671715915203,,,,,
,1.2478354038613975e-05,322199,,,,,,,
0,,322199,,0.01681235432624817,,,,,
,1.2478650850862691e-05,322299,,,,,,,
0,,322299,,0.0030801696702837944,,,,,
,1.2478947755013533e-05,322399,,,,,,,
0,,322399,,0.004506641533225775,,,,,
,1.2479244751066392e-05,322499,,,,,,,
0,,322499,,0.03487740457057953,,,,,
,1.2479541839020944e-05,322599,,,,,,,
0,,322599,,0.029844656586647034,,,,,
,1.247983901887708e-05,322699,,,,,,,
0,,322699,,0.00905485451221466,,,,,
,1.2480136290634637e-05,322799,,,,,,,
0,,322799,,0.015548838302493095,,,,,
,1.2480433654293345e-05,322899,,,,,,,
0,,322899,,0.010680340230464935,,,,,
,1.2480731109853148e-05,322999,,,,,,,
0,,322999,,0.02915768325328827,,,,,
,1.2481028657313723e-05,323099,,,,,,,
0,,323099,,0.006613702047616243,,,,,
,1.2481326296674906e-05,323199,,,,,,,
0,,323199,,0.006980772130191326,,,,,
,1.2481624027936534e-05,323299,,,,,,,
0,,323299,,0.01874481327831745,,,,,
,1.2481921851098445e-05,323399,,,,,,,
0,,323399,,0.007460955996066332,,,,,
,1.2482219766160368e-05,323499,,,,,,,
0,,323499,,0.04572918266057968,,,,,
,1.2482517773122195e-05,323599,,,,,,,
0,,323599,,0.06763941049575806,,,,,
,1.2482815871983708e-05,323699,,,,,,,
0,,323699,,0.004443482495844364,,,,,
,1.2483114062744637e-05,323799,,,,,,,
0,,323799,,0.0015305508859455585,,,,,
,1.2483412345404873e-05,323899,,,,,,,
0,,323899,,0.016867633908987045,,,,,
,1.2483710719964254e-05,323999,,,,,,,
0,,323999,,0.0644073337316513,,,,,
,1.2484009186422508e-05,324099,,,,,,,
0,,324099,,0.02434023842215538,,,,,
,1.2484307744779527e-05,324199,,,,,,,
0,,324199,,0.04241600260138512,,,,,
,1.248460639503504e-05,324299,,,,,,,
0,,324299,,0.01267231535166502,,,,,
,1.2484905137188885e-05,324399,,,,,,,
0,,324399,,0.022094188258051872,,,,,
,1.2485203971240898e-05,324499,,,,,,,
0,,324499,,0.016428230330348015,,,,,
,1.2485502897190864e-05,324599,,,,,,,
0,,324599,,0.008253954350948334,,,,,
,1.2485801915038564e-05,324699,,,,,,,
0,,324699,,0.00529760867357254,,,,,
,1.2486101024783891e-05,324799,,,,,,,
0,,324799,,0.023250902071595192,,,,,
,1.248640022642652e-05,324899,,,,,,,
0,,324899,,0.007037314586341381,,,,,
,1.2486699519966395e-05,324999,,,,,,,
0,,324999,,0.009617352858185768,,,,,
,1.2486998905403247e-05,325099,,,,,,,
0,,325099,,0.015245247632265091,,,,,
,1.2487298382736912e-05,325199,,,,,,,
0,,325199,,0.0038533248007297516,,,,,
,1.2487597951967228e-05,325299,,,,,,,
0,,325299,,0.008245738223195076,,,,,
,1.2487897613093924e-05,325399,,,,,,,
0,,325399,,0.044822290539741516,,,,,
,1.2488197366116837e-05,325499,,,,,,,
0,,325499,,0.05055435374379158,,,,,
,1.248849721103575e-05,325599,,,,,,,
0,,325599,,0.015236932784318924,,,,,
,1.248879714785061e-05,325699,,,,,,,
0,,325699,,0.03769471496343613,,,,,
,1.2489097176561037e-05,325799,,,,,,,
0,,325799,,0.01917029544711113,,,,,
,1.2489397297166976e-05,325899,,,,,,,
0,,325899,,0.0049479370936751366,,,,,
,1.2489697509668156e-05,325999,,,,,,,
0,,325999,,0.022663088515400887,,,,,
,1.2489997814064415e-05,326099,,,,,,,
0,,326099,,0.0028799870051443577,,,,,
,1.249029821035559e-05,326199,,,,,,,
0,,326199,,0.0023151785135269165,,,,,
,1.249059869854141e-05,326299,,,,,,,
0,,326299,,0.007238669320940971,,,,,
,1.2490899278621767e-05,326399,,,,,,,
0,,326399,,0.01792486011981964,,,,,
,1.2491199950596444e-05,326499,,,,,,,
0,,326499,,0.011813970282673836,,,,,
,1.2491500714465224e-05,326599,,,,,,,
0,,326599,,0.02145925536751747,,,,,
,1.249180157022789e-05,326699,,,,,,,
0,,326699,,0.008429551497101784,,,,,
,1.249210251788428e-05,326799,,,,,,,
0,,326799,,0.01902417279779911,,,,,
,1.249240355743423e-05,326899,,,,,,,
0,,326899,,0.004666346590965986,,,,,
,1.2492704688877524e-05,326999,,,,,,,
0,,326999,,0.03900538384914398,,,,,
,1.2493005912214e-05,327099,,,,,,,
0,,327099,,0.0019704182632267475,,,,,
,1.249330722744344e-05,327199,,,,,,,
0,,327199,,0.008528205566108227,,,,,
,1.2493608634565575e-05,327299,,,,,,,
0,,327299,,0.01594708487391472,,,,,
,1.2493910133580348e-05,327399,,,,,,,
0,,327399,,0.008830761536955833,,,,,
,1.249421172448749e-05,327499,,,,,,,
0,,327499,,0.02357657440006733,,,,,
,1.2494513407286783e-05,327599,,,,,,,
0,,327599,,0.014371630735695362,,,,,
,1.2494815181978065e-05,327699,,,,,,,
0,,327699,,0.03240329399704933,,,,,
,1.2495117048561173e-05,327799,,,,,,,
0,,327799,,0.022661525756120682,,,,,
,1.2495419007035945e-05,327899,,,,,,,
0,,327899,,0.007571058347821236,,,,,
,1.2495721057402054e-05,327999,,,,,,,
0,,327999,,0.024184180423617363,,,,,
,1.2496023199659394e-05,328099,,,,,,,
0,,328099,,0.020398493856191635,,,,,
,1.2496325433807801e-05,328199,,,,,,,
0,,328199,,0.010866332799196243,,,,,
,1.2496627759847004e-05,328299,,,,,,,
0,,328299,,0.016606034711003304,,,,,
,1.2496930177776841e-05,328399,,,,,,,
0,,328399,,0.020877838134765625,,,,,
,1.2497232687597149e-05,328499,,,,,,,
0,,328499,,0.019090812653303146,,,,,
,1.2497535289307657e-05,328599,,,,,,,
0,,328599,,0.024188823997974396,,,,,
,1.2497837982908256e-05,328699,,,,,,,
0,,328699,,0.052011534571647644,,,,,
,1.249814076839873e-05,328799,,,,,,,
0,,328799,,0.00879483949393034,,,,,
,1.249844364577886e-05,328899,,,,,,,
0,,328899,,0.07258379459381104,,,,,
,1.2498746615048487e-05,328999,,,,,,,
0,,328999,,0.032799769192934036,,,,,
,1.2499049676207392e-05,329099,,,,,,,
0,,329099,,0.03394877538084984,,,,,
,1.2499352829255358e-05,329199,,,,,,,
0,,329199,,0.04798370227217674,,,,,
,1.2499656074192278e-05,329299,,,,,,,
0,,329299,,0.005324099212884903,,,,,
,1.2499959411017825e-05,329399,,,,,,,
0,,329399,,0.0012309144949540496,,,,,
,1.2500262839731891e-05,329499,,,,,,,
0,,329499,,0.01728679984807968,,,,,
,1.250056636033426e-05,329599,,,,,,,
0,,329599,,0.00594500033184886,,,,,
,1.2500869972824824e-05,329699,,,,,,,
0,,329699,,0.004967614077031612,,,,,
,1.2501173677203256e-05,329799,,,,,,,
0,,329799,,0.03317903354763985,,,,,
,1.2501477473469448e-05,329899,,,,,,,
0,,329899,,0.013271757401525974,,,,,
,1.250178136162313e-05,329999,,,,,,,
0,,329999,,0.008999260142445564,,,,,
,1.2502085341664138e-05,330099,,,,,,,
0,,330099,,0.035041775554418564,,,,,
,1.2502389413592311e-05,330199,,,,,,,
0,,330199,,0.02529277466237545,,,,,
,1.2502693577407485e-05,330299,,,,,,,
0,,330299,,0.013564257882535458,,,,,
,1.2502997833109335e-05,330399,,,,,,,
0,,330399,,0.009521102532744408,,,,,
,1.2503302180697808e-05,330499,,,,,,,
0,,330499,,0.004276968538761139,,,,,
,1.2503606620172577e-05,330599,,,,,,,
0,,330599,,0.01220246497541666,,,,,
,1.2503911151533643e-05,330699,,,,,,,
0,,330699,,0.024180348962545395,,,,,
,1.2504215774780572e-05,330799,,,,,,,
0,,330799,,0.02425999939441681,,,,,
,1.250452048991331e-05,330899,,,,,,,
0,,330899,,0.005312931723892689,,,,,
,1.250482529693164e-05,330999,,,,,,,
0,,330999,,0.04628068953752518,,,,,
,1.2505130195835344e-05,331099,,,,,,,
0,,331099,,0.03098822943866253,,,,,
,1.2505435186624262e-05,331199,,,,,,,
0,,331199,,0.005069795995950699,,,,,
,1.250574026929812e-05,331299,,,,,,,
0,,331299,,0.020351538434624672,,,,,
,1.2506045443856867e-05,331399,,,,,,,
0,,331399,,0.009311155416071415,,,,,
,1.250635071030023e-05,331499,,,,,,,
0,,331499,,0.05307847633957863,,,,,
,1.2506656068627937e-05,331599,,,,,,,
0,,331599,,0.0537891685962677,,,,,
,1.2506961518839882e-05,331699,,,,,,,
0,,331699,,0.013522325083613396,,,,,
,1.2507267060935846e-05,331799,,,,,,,
0,,331799,,0.0072893062606453896,,,,,
,1.2507572694915668e-05,331899,,,,,,,
0,,331899,,0.02657872810959816,,,,,
,1.2507878420779076e-05,331999,,,,,,,
0,,331999,,0.020419901236891747,,,,,
,1.2508184238525961e-05,332099,,,,,,,
0,,332099,,0.004635481163859367,,,,,
,1.2508490148156054e-05,332199,,,,,,,
0,,332199,,0.05768410488963127,,,,,
,1.2508796149669245e-05,332299,,,,,,,
0,,332299,,0.06899990141391754,,,,,
,1.2509102243065209e-05,332399,,,,,,,
0,,332399,,0.04905787110328674,,,,,
,1.2509408428343837e-05,332499,,,,,,,
0,,332499,,0.027599692344665527,,,,,
,1.2509714705504968e-05,332599,,,,,,,
0,,332599,,0.0025569861754775047,,,,,
,1.251002107454833e-05,332699,,,,,,,
0,,332699,,0.012004290707409382,,,,,
,1.251032753547376e-05,332799,,,,,,,
0,,332799,,0.040989093482494354,,,,,
,1.2510634088281041e-05,332899,,,,,,,
0,,332899,,0.015116507187485695,,,,,
,1.2510940732970012e-05,332999,,,,,,,
0,,332999,,0.004368609748780727,,,,,
,1.2511247469540454e-05,333099,,,,,,,
0,,333099,,0.048386022448539734,,,,,
,1.2511554297992152e-05,333199,,,,,,,
0,,333199,,0.08081390708684921,,,,,
,1.2511861218324997e-05,333299,,,,,,,
0,,333299,,0.0026579906698316336,,,,,
,1.2512168230538663e-05,333399,,,,,,,
0,,333399,,0.009767318144440651,,,,,
,1.2512475334633042e-05,333499,,,,,,,
0,,333499,,0.009542269632220268,,,,,
,1.2512782530607863e-05,333599,,,,,,,
0,,333599,,0.025004539638757706,,,,,
,1.2513089818463018e-05,333699,,,,,,,
0,,333699,,0.07904566824436188,,,,,
,1.251339719819829e-05,333799,,,,,,,
0,,333799,,0.0027611046098172665,,,,,
,1.251370466981346e-05,333899,,,,,,,
0,,333899,,0.0025293531361967325,,,,,
,1.2514012233308316e-05,333999,,,,,,,
0,,333999,,0.015696290880441666,,,,,
,1.251431988868269e-05,334099,,,,,,,
0,,334099,,0.013209063559770584,,,,,
,1.2514627635936315e-05,334199,,,,,,,
0,,334199,,0.05018806457519531,,,,,
,1.2514935475069135e-05,334299,,,,,,,
0,,334299,,0.018892571330070496,,,,,
,1.2515243406080825e-05,334399,,,,,,,
0,,334399,,0.0474020391702652,,,,,
,1.2515551428971276e-05,334499,,,,,,,
0,,334499,,0.004191237036138773,,,,,
,1.2515859543740218e-05,334599,,,,,,,
0,,334599,,0.004789771046489477,,,,,
,1.2516167750387488e-05,334699,,,,,,,
0,,334699,,0.006070821546018124,,,,,
,1.2516476048912868e-05,334799,,,,,,,
0,,334799,,0.05149858817458153,,,,,
,1.2516784439316198e-05,334899,,,,,,,
0,,334899,,0.04668419808149338,,,,,
,1.2517092921597258e-05,334999,,,,,,,
0,,334999,,0.011467183008790016,,,,,
,1.2517401495755888e-05,335099,,,,,,,
0,,335099,,0.0022625704295933247,,,,,
,1.2517710161791815e-05,335199,,,,,,,
0,,335199,,0.045754268765449524,,,,,
,1.2518018919704878e-05,335299,,,,,,,
0,,335299,,0.0648893490433693,,,,,
,1.2518327769494913e-05,335399,,,,,,,
0,,335399,,0.06069769710302353,,,,,
,1.251863671116165e-05,335499,,,,,,,
0,,335499,,0.016230996698141098,,,,,
,1.2518945744704926e-05,335599,,,,,,,
